id	supported by	compatible with	conflicts with	is trivial in
ott631698	node ott2958481 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459
ott631695	node ott631695 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
ott631695	node ott631695 for https://tree.opentreeoflife.org/curator/study/view/pg_2918/?tab=trees&tree=tree6755
ott631695	node ott631695 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745
ott631695	node ott631695 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
ott631694	node ott631695 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
ott631694	node ott631695 for https://tree.opentreeoflife.org/curator/study/view/pg_2918/?tab=trees&tree=tree6755
ott631694	node ott631695 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745
ott631694	node ott631695 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
ott631694	node ott2957910 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459
ott6741	node ott5740116 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
ott6741	node ott5740116 for https://tree.opentreeoflife.org/curator/study/view/pg_2921/?tab=trees&tree=tree6749
ott6741	node ott5740116 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745
ott6741	node ott5740116 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
ott6741	node ott5740116 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
ott6741	node ott5740116 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459
ott1067299	node ott6739 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
ott1067299	node ott6739 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
ott418838	node ott418838 for https://tree.opentreeoflife.org/curator/study/view/pg_2918/?tab=trees&tree=tree6755
ott418838	node ott418838 for https://tree.opentreeoflife.org/curator/study/view/pg_2922/?tab=trees&tree=tree6752
ott6742	node ott6742 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
ott6742	node ott6742 for https://tree.opentreeoflife.org/curator/study/view/pg_2919/?tab=trees&tree=tree6749
ott469361	node ott469361 for https://tree.opentreeoflife.org/curator/study/view/pg_2918/?tab=trees&tree=tree6755
ott469361	node ott469361 for https://tree.opentreeoflife.org/curator/study/view/pg_2922/?tab=trees&tree=tree6752
ott469361	node ott469361 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459
ott4678481	node ott4678481 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
ott5265159	node ott5265159 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459
ott534439	node ott534439 for https://tree.opentreeoflife.org/curator/study/view/pg_2918/?tab=trees&tree=tree6755
ott534439	node ott534439 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745
ott5092947	node ott5092947 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
ott806711	node ott806711 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
ott806711	node ott806711 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
ott2957910	node ott2957910 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459
ott325117	node ott325117 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
ott325117	node ott325117 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
ott2957916	node ott2957916 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459
ott5740095	node ott5740095 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
ott5740095	node ott5740095 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745
ott5740095	node ott5740095 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
ott5740095	node ott5740095 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
ott680010	node ott5336735 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745
ott680010	node ott5336735 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
ott1013019	node ott1013019 for https://tree.opentreeoflife.org/curator/study/view/ot_163/?tab=trees&tree=tree1
ott1013019	node ott1013019 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
ott2958032	node ott2958032 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459
ott553792	node ott553792 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
ott148175	node ott148174 for https://tree.opentreeoflife.org/curator/study/view/ot_163/?tab=trees&tree=tree1
ott148175	node ott148174 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
ott826819	node ott826819 for https://tree.opentreeoflife.org/curator/study/view/ot_163/?tab=trees&tree=tree1
ott826819	node ott826819 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
ott186242	node ott5740081 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
ott5740161	node ott5740161 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
ott902109	node ott902109 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
ott902109	node ott902109 for https://tree.opentreeoflife.org/curator/study/view/pg_2918/?tab=trees&tree=tree6755
ott902109	node ott902109 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745
ott902109	node ott902109 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
ott874467	node ott874467 for https://tree.opentreeoflife.org/curator/study/view/pg_2921/?tab=trees&tree=tree6749
ott874467	node ott874467 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
ott367703	node ott1049749 for https://tree.opentreeoflife.org/curator/study/view/ot_71/?tab=trees&tree=tree1
ott436304	node ott436304 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
ott436305	node ott436305 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
ott1019473	node ott1019471 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
ott2958580	node ott2958580 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
ott2958551	node ott2958551 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
ott5535555	node ott5535555 for https://tree.opentreeoflife.org/curator/study/view/ot_163/?tab=trees&tree=tree1
ott418841	node ott418841 for https://tree.opentreeoflife.org/curator/study/view/pg_2922/?tab=trees&tree=tree6752
ott418841	node ott418841 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459
ott324426	node ott324426 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
ott324426	node ott324426 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745
ott324426	node ott324426 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
ott324426	node ott324426 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
ott324425	node ott324425 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745
ott324425	node ott324425 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
ott324422	node ott324422 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
ott324422	node ott324422 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745
ott324422	node ott324422 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
ott324422	node ott324422 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
ott324422	node ott324422 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459
ott5535559	node ott5535559 for https://tree.opentreeoflife.org/curator/study/view/ot_163/?tab=trees&tree=tree1
ott557063	node ott325117 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
ott557063	node ott325117 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
ott1050743	node ott1050743 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
ott557067	node ott557067 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
ott557067	node ott557067 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
ott2958812	node ott2958842 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
ott2958812	node ott2958842 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459
ott557064	node ott65027 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
ott557064	node ott65027 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
ott324421	node ott324421 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745
ott324421	node ott324421 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
ott109694	node ott5745965 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
ott321155	node ott321155 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
ott859010	node ott859010 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
ott859010	node ott859010 for https://tree.opentreeoflife.org/curator/study/view/ot_75/?tab=trees&tree=tree1
ott859010	node ott859010 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
ott5092954	node ott5092954 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
ott827098	node ott827098 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
ott5726092	node ott2958463 for https://tree.opentreeoflife.org/curator/study/view/ot_163/?tab=trees&tree=tree1
ott1008117	node ott1008117 for https://tree.opentreeoflife.org/curator/study/view/ot_163/?tab=trees&tree=tree1
ott1008117	node ott1008117 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
ott898717	node ott898717 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745
ott898717	node ott898717 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
ott898717	node ott898717 for https://tree.opentreeoflife.org/curator/study/view/pg_2919/?tab=trees&tree=tree6749
ott898716	node ott898713 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
ott898716	node ott898713 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745
ott898716	node ott898713 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
ott898716	node ott898713 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
ott898716	node ott898713 for https://tree.opentreeoflife.org/curator/study/view/pg_2919/?tab=trees&tree=tree6749
ott636371	node ott636371 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
ott636371	node ott636371 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
ott898714	node ott898714 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
ott898714	node ott898714 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745
ott898714	node ott898714 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
ott898714	node ott898714 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
ott898713	node ott898713 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
ott898713	node ott898713 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745
ott898713	node ott898713 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
ott898713	node ott898713 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
ott898713	node ott898713 for https://tree.opentreeoflife.org/curator/study/view/pg_2919/?tab=trees&tree=tree6749
ott898712	node ott898712 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
ott898712	node ott898712 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745
ott898712	node ott898712 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
ott898712	node ott898712 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459
ott165470	node ott5745971 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745
ott165470	node ott5745971 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
ott165470	node ott5745971 for https://tree.opentreeoflife.org/curator/study/view/pg_2919/?tab=trees&tree=tree6749
ott898719	node ott898719 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
ott898719	node ott898719 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745
ott898719	node ott898719 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
ott898719	node ott898719 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
ott741745	node ott47716 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
ott741745	node ott47716 for https://tree.opentreeoflife.org/curator/study/view/ot_71/?tab=trees&tree=tree1
ott741745	node ott5092876 for https://tree.opentreeoflife.org/curator/study/view/ot_74/?tab=trees&tree=tree1
ott741745	node ott47716 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
ott741744	node ott741744 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
ott741744	node ott741744 for https://tree.opentreeoflife.org/curator/study/view/ot_74/?tab=trees&tree=tree1
ott741744	node ott741744 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
ott777759	node ott777759 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
ott777759	node ott777759 for https://tree.opentreeoflife.org/curator/study/view/ot_74/?tab=trees&tree=tree1
ott777759	node ott777759 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
ott580631	node ott580631 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
ott580637	node ott1013019 for https://tree.opentreeoflife.org/curator/study/view/ot_163/?tab=trees&tree=tree1
ott580637	node ott1013019 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
ott741748	node ott741748 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
ott741748	node ott741748 for https://tree.opentreeoflife.org/curator/study/view/ot_71/?tab=trees&tree=tree1
ott741748	node ott741748 for https://tree.opentreeoflife.org/curator/study/view/ot_74/?tab=trees&tree=tree1
ott741748	node ott741748 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
